CustomerID,Recency,Frequency,Monetary,Monetary_log,Cluster,Segment
13711,219.09652777777777,2,252.06,5.5336266147611175,5,Segment_5
13712,247.01180555555555,1,228.84,5.437383414671034,5,Segment_5
13715,281.7284722222222,5,1077.39,6.983224467118015,5,Segment_5
13716,269.9590277777778,1,138.28,4.936486295459933,5,Segment_5
13717,32.94236111111111,6,1445.01,7.276563318324119,1,Segment_1
13718,246.9763888888889,2,306.55,5.728637675654378,5,Segment_5
13719,15.891666666666667,5,1041.68,6.949549600639115,1,Segment_1
13720,117.00277777777778,4,799.9,6.685736095329637,2,Segment_2
13721,36.947916666666664,1,524.14,6.263664893709055,2,Segment_2
13722,132.00416666666666,3,2375.41,7.773346224518516,1,Segment_1
13723,217.82361111111112,1,199.85,5.302558360805291,5,Segment_5
13725,50.115972222222226,8,1980.56,7.5916396922628975,1,Segment_1
13726,39.08402777777778,2,1079.66,6.985327244577022,1,Segment_1
13727,29.127777777777776,2,333.48,5.81257708704831,2,Segment_2
13728,37.08402777777778,6,1016.14,6.924750046357999,1,Segment_1
13730,136.17708333333334,2,752.6,6.624861723262153,2,Segment_2
13731,219.9284722222222,2,610.59,6.416062123365316,5,Segment_5
13732,28.875694444444445,1,491.86,6.200225158054739,2,Segment_2
13735,25.066666666666666,4,2883.54,7.967120720822151,1,Segment_1
13736,5.896527777777778,2,729.8,6.594139824503851,2,Segment_2
13737,200.84583333333333,1,339.6,5.830708768228588,5,Segment_5
13739,18.96875,1,216.9,5.384036241950574,2,Segment_2
13740,241.09583333333333,1,350.75,5.862920695994498,5,Segment_5
13741,72.14652777777778,3,668.43,6.506426604026369,2,Segment_2
13742,17.071527777777778,12,3107.87,8.04201459509639,1,Segment_1
13743,3.1118055555555557,7,1341.6,7.2023633115046515,1,Segment_1
13744,95.89652777777778,2,1080.52,6.9861227380561495,1,Segment_1
13745,162.83819444444444,1,300.04,5.707243146285182,5,Segment_5
13747,374.09236111111113,1,79.6,4.389498649512583,5,Segment_5
13748,96.12847222222223,5,948.25,6.855672199111912,1,Segment_1
13750,54.02361111111111,5,1647.26,7.407475465015805,1,Segment_1
13751,288.87083333333334,1,296.25,5.694573535570891,5,Segment_5
13752,124.94027777777778,6,1175.3799999999999,7.070197205515259,1,Segment_1
13753,288.00138888888887,1,741.26,6.609699586102796,5,Segment_5
13754,152.04097222222222,2,282.6,5.647564794657972,2,Segment_2
13755,4.016666666666667,9,2108.06,7.653997629576229,1,Segment_1
13756,2.8375,14,5189.5199999999995,8.55458916381921,4,Segment_4
13758,12.06875,7,3190.55,8.068261971187837,1,Segment_1
13759,33.91875,2,659.41,6.492860854269306,2,Segment_2
13760,54.859027777777776,2,286.79,5.662231047497966,2,Segment_2
13761,50.950694444444444,2,1070.65,6.976954795783142,1,Segment_1
13762,219.14930555555554,1,306.72,5.729190278590734,5,Segment_5
13763,63.90069444444445,1,1714.96,7.447727969752915,1,Segment_1
13764,71.03263888888888,3,1519.42,7.3267418914616185,1,Segment_1
13767,2.9097222222222223,37,17220.36,9.753905752795765,4,Segment_4
13769,2.904166666666667,10,2796.5099999999998,7.936485014799888,1,Segment_1
13771,64.93888888888888,4,2634.45,7.876809224383177,1,Segment_1
13772,34.046527777777776,3,1122.63,7.024319794766853,1,Segment_1
13774,82.03055555555555,1,345,5.846438775057725,2,Segment_2
13777,1.0173611111111112,33,25977.16,10.165011464005927,4,Segment_4
13778,103.89236111111111,1,178.7,5.191288793789513,2,Segment_2
13780,7.959027777777778,2,360.01,5.888905658780245,2,Segment_2
13781,251.02916666666667,1,127.84,4.858571324462998,5,Segment_5
13782,13.03888888888889,6,908.86,6.8132907415215165,1,Segment_1
13784,10.136805555555556,11,2462.79,7.809456093748633,1,Segment_1
13786,367.95625,1,230.4,5.444147814759576,5,Segment_5
13787,76.03055555555555,2,309.04,5.736701321413311,2,Segment_2
13790,4.876388888888889,1,348.8,5.857361562584502,2,Segment_2
13791,128.04583333333332,2,1516,7.324489979348532,1,Segment_1
13792,66.92986111111111,2,195.55,5.280916851867869,2,Segment_2
13798,1.8743055555555554,57,37153.85,10.522849593441716,4,Segment_4
13799,117.02986111111112,2,688.86,6.5364886784538845,2,Segment_2
13800,310.0159722222222,1,558.3199999999999,6.32672176017265,5,Segment_5
13801,67.10763888888889,1,324.8,5.786283696167945,2,Segment_2
13802,139.08055555555555,3,4599.42,8.433902882657025,1,Segment_1
13803,255.9951388888889,1,277.07,5.627872880555851,5,Segment_5
13804,31.0125,7,2588.39,7.85917760571858,1,Segment_1
13805,52.916666666666664,2,924.6,6.830442175879467,2,Segment_2
13806,64.04652777777778,1,256.38,5.550553592065519,2,Segment_2
13807,367.87638888888887,1,112.6,4.732683506287051,5,Segment_5
13808,6.022222222222222,5,1747.66,7.466605059322925,1,Segment_1
13809,305.9826388888889,1,155.05,5.0501764687167885,5,Segment_5
13810,29.178472222222222,3,1499.01,7.313227053734746,1,Segment_1
13811,184.12222222222223,3,814.5,6.703801422061068,5,Segment_5
13812,42.93263888888889,3,539,6.29156913955832,2,Segment_2
13813,40.09166666666667,4,1366.86,7.221002753764198,1,Segment_1
13814,92.95972222222223,2,1579.12,7.365256072504094,1,Segment_1
13815,22.938194444444445,4,4027.36,8.301114624224146,1,Segment_1
13816,24.175,2,571.67,6.3503096345809205,2,Segment_2
13817,29.792361111111113,2,382.98,5.950590467898009,2,Segment_2
13819,302.09166666666664,3,1140.35,7.039967051290641,5,Segment_5
13821,145.12569444444443,2,385.64,5.957494027536828,2,Segment_2
13822,6.0256944444444445,2,632,6.450470422144176,2,Segment_2
13823,19.102777777777778,2,957.66,6.865536476045727,1,Segment_1
13824,33.00625,5,1698.94,7.438348235303808,1,Segment_1
13826,176.9597222222222,1,189.5,5.249652194566756,5,Segment_5
13827,58.00833333333333,3,409.8,6.018106478054404,2,Segment_2
13828,22.866666666666667,1,209.49,5.349438146055751,2,Segment_2
13831,16.88125,6,2198.45,7.695962608091198,1,Segment_1
13832,19.884722222222223,1,52.2,3.9740583963475986,2,Segment_2
13833,159.97430555555556,1,383.85,5.9528536479803265,5,Segment_5
13835,25.884027777777778,4,834.57,6.728114126692287,1,Segment_1
13837,212.02777777777777,2,266.59,5.589455958348054,5,Segment_5
13838,6.076388888888889,4,674.82,6.515926768396882,2,Segment_2
13841,253.02777777777777,1,85,4.454347296253507,5,Segment_5
13842,59.08263888888889,9,3385.62,8.127587652841866,1,Segment_1
13844,11.978472222222223,1,361.62,5.893355453997663,2,Segment_2
13845,65.18402777777777,1,312.98,5.749329289612172,2,Segment_2
13846,25.02986111111111,3,865.06,6.763954190227071,1,Segment_1
13848,92.99444444444444,3,1255,7.135687347028144,1,Segment_1
13849,52.077083333333334,2,1537.95,7.338855644682132,1,Segment_1
13850,129.94861111111112,1,1595.48,7.375556484672672,1,Segment_1
13851,96.00972222222222,3,2651.46,7.883242790261331,1,Segment_1
13853,57.93888888888889,1,1090.1399999999999,6.994978300240205,1,Segment_1
13854,9.155555555555555,25,8109.5199999999995,9.000917263426343,4,Segment_4
13856,169.1159722222222,3,388.5,5.964863865310803,5,Segment_5
13858,57.85625,1,216.17000000000002,5.38068045697316,2,Segment_2
13859,326.85833333333335,1,201.16,5.309059463079938,5,Segment_5
13860,1.9951388888888888,5,1245.9,7.1284157500025405,1,Segment_1
13862,18.851388888888888,8,2209.36,7.700910677173299,1,Segment_1
13863,248.10416666666666,1,305.78,5.726130878319963,5,Segment_5
13865,58.97152777777778,4,501.56,6.219715035790337,2,Segment_2
13866,74.91388888888889,1,145.67,4.988185165258664,2,Segment_2
13867,31.87638888888889,3,1005.09,6.913826809878765,1,Segment_1
13868,7.845833333333333,2,3192.54,8.068885298365506,1,Segment_1
13869,123.95625,4,3083.65,8.034193477715295,1,Segment_1
13870,2.9770833333333333,8,2770.94,7.927302715053892,1,Segment_1
13871,23.084027777777777,13,6403.25,8.764717111455825,4,Segment_4
13873,120.1125,3,389.6,5.967684018442578,2,Segment_2
13874,358.7708333333333,1,540.45,6.294250726074389,5,Segment_5
13875,54.13472222222222,5,1786.79,7.488735499171278,1,Segment_1
13876,64.10277777777777,1,122.7,4.8178592793984425,2,Segment_2
13877,86.87569444444445,1,117.24,4.772716457199891,2,Segment_2
13878,55.02152777777778,1,1271.57,7.148793756734876,1,Segment_1
13880,21.9625,13,3219.77,8.077375740386112,1,Segment_1
13881,4,20,17159.52,9.75036667561313,4,Segment_4
13882,3.0652777777777778,5,1191.13,7.083496902081326,1,Segment_1
13883,11.086805555555555,5,2674.48,7.891884082485146,1,Segment_1
13884,7.847222222222222,5,787.6,6.670259221443527,1,Segment_1
13885,189.9048611111111,2,506.8,6.230087669270578,5,Segment_5
13886,71.98125,1,243.56,5.499460677582579,2,Segment_2
13887,204.8111111111111,1,349.55,5.859503349652977,5,Segment_5
13888,120.10902777777778,2,595.67,6.391364196743265,2,Segment_2
13889,93.15069444444444,1,416.9,6.03524216945387,2,Segment_2
13890,1.8847222222222222,10,1883.81,7.541582299045909,1,Segment_1
13892,27.041666666666668,4,632.97,6.4520016347056774,2,Segment_2
13893,298.05555555555554,1,821.1,6.711862042158088,5,Segment_5
13894,24.129166666666666,3,564.62,6.337922474636114,2,Segment_2
13895,28.82847222222222,4,2593.07,7.860983349863101,1,Segment_1
13897,50.93055555555556,1,311.16,5.743515876874802,2,Segment_2
13898,326.0986111111111,1,155.93,5.055799846050629,5,Segment_5
13899,16.96527777777778,2,388.52,5.9649152118744455,2,Segment_2
13900,183.725,3,740.95,6.609281855452135,5,Segment_5
13901,72.91805555555555,5,2867.2,7.961439934295112,1,Segment_1
13904,37.96458333333333,2,332.64,5.810062567373411,2,Segment_2
13908,80.0423611111111,4,2369.55,7.770877274716226,1,Segment_1
13911,57.87986111111111,9,2580.91,7.856284714098846,1,Segment_1
13914,12.09375,2,626.45,6.441663986556317,2,Segment_2
13917,50.12083333333333,2,272.04,5.609618304598452,2,Segment_2
13918,50.017361111111114,2,1212.84,7.101544167216986,1,Segment_1
13919,59.93472222222222,2,384.81,5.955345020301596,2,Segment_2
13922,352.09166666666664,1,172.25,5.1547356380700124,5,Segment_5
13923,54.011805555555554,1,351.13,5.864000425598742,2,Segment_2
13924,2.1326388888888888,6,1838.85,7.517439325540823,1,Segment_1
13925,93.00208333333333,4,678.25,6.520989248306457,2,Segment_2
13926,23.981944444444444,1,223.85,5.415433513216716,2,Segment_2
13927,75.03472222222223,1,348.99,5.857904582646717,2,Segment_2
13928,11.095138888888888,4,464.57,6.143262461351643,2,Segment_2
13929,169.89166666666668,2,842.65,6.737737716644347,5,Segment_5
13930,58.12847222222222,2,337.34,5.824051307047146,2,Segment_2
13931,96.10972222222222,2,1237.53,7.121680471486267,1,Segment_1
13932,295.03333333333336,1,307.4,5.731397641689174,5,Segment_5
13933,109.94930555555555,2,608.79,6.413114635600407,2,Segment_2
13934,264.1743055555556,1,922.1,6.8277375709961055,5,Segment_5
13936,180.16875,1,376.58,5.933782466766897,5,Segment_5
13937,169.84375,1,158.85,5.074235875505851,5,Segment_5
13938,35.925694444444446,1,71.66,4.2857910267930555,2,Segment_2
13939,23.97013888888889,3,568.55,6.344846575345921,2,Segment_2
13940,17.899305555555557,4,839.14,6.73356854461668,1,Segment_1
13941,22.12986111111111,5,5112.96,8.539729334154528,1,Segment_1
13946,79.97013888888888,3,561.57,6.332515570780452,2,Segment_2
13947,65.92222222222222,1,90.6,4.517431271680085,2,Segment_2
13948,361.10555555555555,1,102,4.634728988229636,5,Segment_5
13949,3.1354166666666665,6,2427.32,7.794954939211736,1,Segment_1
13950,11.920833333333333,4,745.0600000000001,6.61480602592395,2,Segment_2
13951,176.83819444444444,3,674.45,6.5153791354156905,5,Segment_5
13952,218.15972222222223,2,3251.071,8.087047303147697,1,Segment_1
13953,7.865277777777778,7,3515.68,8.16527264169811,1,Segment_1
13954,2,2,439.92,6.088863453095115,2,Segment_2
13955,154.81319444444443,2,322.96,5.780620051380789,2,Segment_2
13956,5.979166666666667,5,1019.27,6.927822577132249,1,Segment_1
13959,79.90555555555555,3,594.04,6.388628630176759,2,Segment_2
13960,21.89097222222222,2,230.22,5.443369638247176,2,Segment_2
13962,22.16875,2,169.54999999999998,5.139028508864655,2,Segment_2
13963,308.9215277777778,4,664.54,6.500598741212994,5,Segment_5
13967,146.03333333333333,1,80.7,4.403054001865957,2,Segment_2
13969,7.902083333333334,18,9024.17,9.107772619588772,4,Segment_4
13971,19.030555555555555,8,2758.2599999999998,7.922717806819661,1,Segment_1
13972,71.03888888888889,2,190.25,5.253581472706645,2,Segment_2
13973,287.8951388888889,1,264.7,5.582367852765768,5,Segment_5
13974,49.922916666666666,1,413.59,6.027290080077415,2,Segment_2
13975,31.979861111111113,6,2461.24,7.808826783715541,1,Segment_1
13976,207.15069444444444,1,357.98,5.8832666766299955,5,Segment_5
13978,15.051388888888889,2,196.79,5.287205861793318,2,Segment_2
13979,73.97083333333333,1,869.87,6.769492711981713,2,Segment_2
13980,60.96944444444444,1,200.14,5.304001183016334,2,Segment_2
13982,39.85138888888889,4,1871.81,7.535195255760907,1,Segment_1
13983,30.072222222222223,12,2603.43,7.864969120264265,1,Segment_1
13984,27.008333333333333,5,920.51,6.8260136289229445,1,Segment_1
13985,4.822222222222222,15,7060.13,8.862360374336811,4,Segment_4
13986,17.90972222222222,1,320.46,5.7728731191409945,2,Segment_2
13988,20.10763888888889,6,4147.96,8.330612979409075,1,Segment_1
13989,66.12708333333333,2,1266.08,7.144470319606423,1,Segment_1
13990,213.89652777777778,1,311.3,5.7439642642890325,5,Segment_5
13991,12.855555555555556,6,852.88,6.749790668692898,1,Segment_1
13992,30.89375,1,76.8,4.354141431184346,2,Segment_2
13993,43.15555555555556,9,3466.36,8.151148776464021,1,Segment_1
13994,4.072916666666667,6,2274.14,7.7297968679531754,1,Segment_1
13995,15.936111111111112,5,1393.69,7.240427447338227,1,Segment_1
13999,10.965277777777779,12,3901.81,8.269452085493503,1,Segment_1
14000,211.83333333333334,1,635.66,6.456235761113554,5,Segment_5
14001,46.09652777777778,3,2043.08,7.622703089500935,1,Segment_1
14002,134.87152777777777,2,529.73,6.274253417348632,2,Segment_2
14004,43.923611111111114,7,4582.64,8.430248721279204,1,Segment_1
14005,10.00625,5,2874.72,7.964058356660503,1,Segment_1
14006,116.13263888888889,3,962.1899999999999,6.8702506924408615,2,Segment_2
14009,198.87708333333333,2,695.61,6.546225713269575,5,Segment_5
14012,278.01666666666665,1,328.8,5.7984864101254985,5,Segment_5
14013,110.90902777777778,3,473.02,6.161249514897758,2,Segment_2
14014,77.98055555555555,1,505.18,6.226892337255411,2,Segment_2
14015,53.11666666666667,1,917.34,6.8225676924206855,2,Segment_2
14016,162.05625,4,4341.21,8.376138714077541,1,Segment_1
14019,47.109027777777776,3,1421.61,7.260248491657529,1,Segment_1
14020,17.144444444444446,2,642.8,6.467388118864708,2,Segment_2
14021,155.87777777777777,3,631.9,6.45031243178126,2,Segment_2
14022,225.92430555555555,1,440,6.089044875446846,5,Segment_5
14023,7.9527777777777775,2,584.0699999999999,6.371731498193053,2,Segment_2
14024,122.05555555555556,2,327.7,5.795145480670174,2,Segment_2
14027,61.15902777777778,1,104.82,4.661739537475985,2,Segment_2
14029,63.919444444444444,2,467.66,6.149877558850261,2,Segment_2
14030,18.834722222222222,8,2358.84,7.766349099111192,1,Segment_1
14031,7.817361111111111,19,17286.86,9.757759800051202,4,Segment_4
14032,2.89375,11,2975.59,7.998533628991687,1,Segment_1
14034,22.95,3,648.89,6.476803117799309,2,Segment_2
14035,29.115972222222222,5,1428.02,7.264744173633186,1,Segment_1
14036,285.14166666666665,1,626.65,6.441982686264217,5,Segment_5
14037,176.95347222222222,2,147.2,4.998562712861986,5,Segment_5
14038,78.96736111111112,3,1560.38,7.353325324586606,1,Segment_1
14039,33.959722222222226,1,152.2,5.0317442573064906,2,Segment_2
14040,41.00555555555555,12,3560.32,8.177886541638598,1,Segment_1
14041,266.97569444444446,1,141.41,4.958710221231336,5,Segment_5
14044,27.03125,4,646.42,6.472995233816948,2,Segment_2
14045,109.89097222222222,4,1659.75,7.415024586545351,1,Segment_1
14046,284.91805555555555,1,154.99,5.049791902630777,5,Segment_5
14047,9.046527777777778,5,1308.61,7.177484661947136,1,Segment_1
14048,305.9145833333333,1,409.93,6.018422883689063,5,Segment_5
14049,17.020833333333332,4,5578.72,8.626893874904868,1,Segment_1
14050,32.11805555555556,2,746.36,6.616546996753798,2,Segment_2
14051,1.1041666666666667,23,15610.39,9.655756055028828,4,Segment_4
14052,20.01388888888889,1,225.36,5.422126652274323,2,Segment_2
14053,124.93263888888889,2,260.25,5.565477803279021,2,Segment_2
14054,65.87569444444445,1,92.46000000000001,4.53753353727228,2,Segment_2
14055,106.90694444444445,1,725.64,6.588431169193958,2,Segment_2
14056,1.9680555555555554,23,8152.71,9.006228317380044,4,Segment_4
14057,24.095833333333335,17,6211.66,8.734344424600405,4,Segment_4
14059,267.1138888888889,1,183.6,5.218191322068752,5,Segment_5
14060,5.014583333333333,19,6140.42,8.722811264760628,4,Segment_4
14062,10.115277777777777,12,10464.85,9.255872854706382,4,Segment_4
14064,29.983333333333334,5,1334.34,7.1969412200564244,1,Segment_1
14066,267.0201388888889,1,152.55,5.034026246886832,5,Segment_5
14067,64.10347222222222,2,374.7,5.928790952579924,2,Segment_2
14068,320.8666666666667,1,265.85,5.586686702779954,5,Segment_5
14071,4.0159722222222225,8,1437.57,7.271404843608142,1,Segment_1
14073,32.87569444444444,1,151.04,5.024143644121048,2,Segment_2
14075,5.175,3,942.26,6.849341960431477,1,Segment_1
14076,129.89652777777778,1,118.67,4.784737954585425,2,Segment_2
14077,41.010416666666664,5,499.42,6.2154477458196355,2,Segment_2
14078,102.02361111111111,6,1049.3700000000001,6.956897762032364,1,Segment_1
14079,125.02777777777777,1,375.1,5.929855065476291,2,Segment_2
14080,33.07013888888889,1,45.599999999999994,3.8416005411316,2,Segment_2
14081,302.85625,2,921.62,6.827217448755657,5,Segment_5
14082,365.075,1,182.25,5.2108513407667605,5,Segment_5
14083,4.983333333333333,9,1002.9,6.911647693697481,1,Segment_1
14085,2.9611111111111112,18,4421.29,8.394412940452025,4,Segment_4
14087,3.00625,1,191.47,5.259940297427033,2,Segment_2
14088,10.856944444444444,13,50491.81,10.829586228889369,4,Segment_4
14089,57.09166666666667,1,158.75,5.073610093257644,2,Segment_2
14090,325.0826388888889,1,76.32,4.34795265434013,5,Segment_5
14092,8.025694444444444,14,4076.91,8.313339881248881,1,Segment_1
14093,12.849305555555556,1,433.86,6.075024140206913,2,Segment_2
14096,4.814583333333333,17,65164.79,11.084689916963537,4,Segment_4
14098,37.109027777777776,1,147.35,4.999574346736831,2,Segment_2
14099,16.95625,11,3104.17,8.040823743271407,1,Segment_1
14100,138.07569444444445,1,191.95,5.262431087983628,2,Segment_2
14101,74.01527777777778,6,5976.79,8.695806213421232,1,Segment_1
14102,5.883333333333334,5,1105.8799999999999,7.009300525748804,1,Segment_1
14104,155,2,216.21,5.380864627515602,5,Segment_5
14105,239.7861111111111,1,1266.23,7.144588695022355,5,Segment_5
14107,52.02638888888889,7,2703.23,7.902572492717126,1,Segment_1
14108,31.089583333333334,2,597.91,6.395111336409363,2,Segment_2
14109,73.10555555555555,1,144.2,4.978112102390695,2,Segment_2
14110,4.016666666666667,12,5683.15,8.645436878735076,1,Segment_1
14111,14.9625,4,692.85,6.54225579881702,2,Segment_2
14112,23.01388888888889,7,2915.15,7.978019532134758,1,Segment_1
14113,4.022222222222222,4,1840.42,7.518292292095946,1,Segment_1
14114,274.13055555555553,2,386.53,5.959793265151517,5,Segment_5
14116,20.097916666666666,5,1382.74,7.2325452572578,1,Segment_1
14117,144.12569444444443,1,90,4.51085950651685,2,Segment_2
14121,4.021527777777778,4,2780.15,7.930619790211972,1,Segment_1
14124,84.97083333333333,1,419.58,6.041634711020558,2,Segment_2
14125,11.002083333333333,3,2720.63,7.908986244508535,1,Segment_1
14126,8.04513888888889,3,706.13,6.561214524523949,2,Segment_2
14127,123.08402777777778,3,709.71,6.566264470368445,2,Segment_2
14128,61.03472222222222,2,637.5,6.459121675472594,2,Segment_2
14129,2.075,5,1123.86,7.025413862450224,1,Segment_1
14130,319.8645833333333,1,480.91,6.177757374624178,5,Segment_5
14132,2.96875,11,3586.0299999999997,8.185079841032296,1,Segment_1
14133,130.05277777777778,3,605.64,6.4079355343926805,2,Segment_2
14135,2.05,15,4690.31,8.453467140135627,4,Segment_4
14138,2.004166666666667,2,965.88,6.874074392613249,1,Segment_1
14139,46.96944444444444,1,415.82,6.032654473932845,2,Segment_2
14140,4.15625,2,935.05,6.841668893854277,1,Segment_1
14141,3.122916666666667,4,915.13,6.820158276001622,1,Segment_1
14142,373.84513888888887,1,311.81,5.745595977469612,5,Segment_5
14143,134.1263888888889,1,115.8,4.760463070394127,2,Segment_2
14145,47.02777777777778,4,3742.2,8.227696139552007,1,Segment_1
14146,9.105555555555556,5,4191,8.340933226000878,1,Segment_1
14147,78.77777777777777,2,483.4,6.182911011678937,2,Segment_2
14148,234.03333333333333,1,157.2,5.063860055333554,5,Segment_5
14149,221.12916666666666,1,446.62,6.103944658191983,5,Segment_5
14150,36.114583333333336,2,658.64,6.49169423166057,2,Segment_2
14152,75.99722222222222,2,621.29,6.433406222026163,2,Segment_2
14154,239.85,2,1345.62,7.205353028221294,5,Segment_5
14155,266.9423611111111,1,118.75,4.785406236291025,5,Segment_5
14156,10.080555555555556,55,117210.08,11.671731690905643,4,Segment_4
14157,20.054166666666667,2,424.89,6.054181096963448,2,Segment_2
14158,40.90416666666667,1,507.65999999999997,6.231779816930511,2,Segment_2
14159,20.009722222222223,11,4630.35,8.44060368125393,1,Segment_1
14161,216.04791666666668,3,1097.62,7.0018101257309775,5,Segment_5
14162,174.05138888888888,2,289.36,5.67112153241664,5,Segment_5
14163,87.89722222222223,4,2445.91,7.802581283035999,1,Segment_1
14164,71.01805555555555,2,1631.77,7.398033237980444,1,Segment_1
14165,276.0076388888889,1,120.44,4.79942031364732,5,Segment_5
14167,39.93125,4,562.59,6.334327036786916,2,Segment_2
14171,98.83819444444444,1,363.79,5.899321845543751,2,Segment_2
14173,11.03888888888889,4,450.84,6.1133281348648225,2,Segment_2
14174,33.98125,1,134.46,4.908676393786758,2,Segment_2
14175,60.03819444444444,3,3222.3,8.078160958464125,1,Segment_1
14176,297.9847222222222,4,576.9,6.359400843323733,5,Segment_5
14177,86.90208333333334,4,549.46,6.310754292305705,2,Segment_2
14178,9.034027777777778,7,1600.26,7.378546098312443,1,Segment_1
14179,41.02986111111111,2,701.57,6.554745040371868,2,Segment_2
14180,11.079166666666667,25,4748.5199999999995,8.465798839290947,4,Segment_4
14184,67.00486111111111,1,452.89,6.1178548779353035,2,Segment_2
14185,331.95694444444445,1,197.65,5.291544482260608,5,Segment_5
14188,31.00347222222222,6,2054.36,7.628206294069428,1,Segment_1
14189,2.8715277777777777,15,4654.08,8.44571437538519,4,Segment_4
14191,2.14375,13,4684.76,8.452283401366893,1,Segment_1
14193,68.1361111111111,2,853.39,6.750387764017586,2,Segment_2
14194,5.091666666666667,21,11349.52,9.337018836838048,4,Segment_4
14195,202.09791666666666,2,1012,6.920671504248683,5,Segment_5
14196,107.10069444444444,1,335.52,5.818657582682612,2,Segment_2
14198,18.84375,4,701.4,6.554503042320907,2,Segment_2
14199,218.9625,1,185.39999999999998,5.2278949022514904,5,Segment_5
14201,60.97430555555555,7,747.4399999999999,6.617991040326031,1,Segment_1
14204,2.966666666666667,1,150.61,5.021311434093491,2,Segment_2
14205,17.07986111111111,2,466.7,6.147827064731841,2,Segment_2
14206,239.84166666666667,1,328.15999999999997,5.796543954737512,5,Segment_5
14208,95.00138888888888,1,151.74,5.0287371294602385,2,Segment_2
14209,11.105555555555556,6,2073.43,7.637441696132993,1,Segment_1
14210,106.00972222222222,6,1905.84,7.553202700664662,1,Segment_1
14211,53.97708333333333,9,2241.1,7.715168205670426,1,Segment_1
14212,90.00347222222223,1,1070.48,6.976796149317125,1,Segment_1
14214,31.096527777777776,5,1004.38,6.913120858480547,1,Segment_1
14215,12.021527777777777,6,1789.72,7.490373052597007,1,Segment_1
14216,3.9125,4,1839.3,7.517683880791149,1,Segment_1
14217,2.0395833333333333,17,2004.98,7.603887998382448,4,Segment_4
14218,43.11805555555556,1,169.48,5.1386179877903615,2,Segment_2
14219,4.852083333333334,1,89.94,4.510199948396864,2,Segment_2
14220,247.97708333333333,2,632.4,6.45110213410454,5,Segment_5
14221,42.96388888888889,9,3432.8,8.141422798643111,1,Segment_1
14222,177.8388888888889,1,683.17,6.528206424753791,5,Segment_5
14223,92.96666666666667,3,991.13,6.89985414708588,1,Segment_1
14224,110.97638888888889,4,1009.73,6.918428121038441,1,Segment_1
14226,29.052777777777777,5,2214.79,7.703364278033695,1,Segment_1
14227,26.87638888888889,10,3350.96,8.117300528356548,1,Segment_1
14229,52.11527777777778,3,1547.2,7.344848244770613,1,Segment_1
14231,184.07291666666666,3,925.71,6.831640679513165,5,Segment_5
14232,43.07013888888889,5,2048.07,7.625141310661702,1,Segment_1
14233,49.87222222222222,4,1462.72,7.288736419398735,1,Segment_1
14234,22.789583333333333,4,754.12,6.626876677016689,2,Segment_2
14235,75.92569444444445,5,3144.86,8.053842581674434,1,Segment_1
14236,81.15069444444444,2,490.86,6.198194123153937,2,Segment_2
14237,373.9791666666667,1,161,5.087596335232384,5,Segment_5
14238,326.9236111111111,1,146.85,4.996198246298486,5,Segment_5
14239,43.923611111111114,11,2380.85,7.775632775640216,1,Segment_1
14240,30.961805555555557,2,890.34,6.792725948397371,2,Segment_2
14241,184.04444444444445,1,213.7,5.369241704884735,5,Segment_5
14242,235.04444444444445,2,280.55,5.640310051700627,5,Segment_5
14243,9.068055555555556,10,2588.77,7.859324347661553,1,Segment_1
14245,220.17361111111111,2,1693.45,7.435113483382488,5,Segment_5
14246,111.04166666666667,3,1474.06,7.296453945912696,1,Segment_1
14247,278.8951388888889,1,136.77,4.925585628056508,5,Segment_5
14248,318.9201388888889,1,302.58,5.715645167198713,5,Segment_5
14250,7.930555555555555,3,1904.05,7.552263533935522,1,Segment_1
14251,2.1791666666666667,5,2879.7,7.965788599152331,1,Segment_1
14256,260.98125,2,969.06,6.8773579252545485,5,Segment_5
14257,64.83055555555555,5,3099.72,8.039389621570026,1,Segment_1
14258,9.890972222222222,9,12669.98,9.447069618390275,1,Segment_1
14259,142.0875,1,120,4.795790545596741,2,Segment_2
14261,51.11527777777778,2,1163.45,7.060004151519799,1,Segment_1
14262,8.939583333333333,8,2618.23,7.870635660430322,1,Segment_1
14264,155.10416666666666,2,333.97,5.814040975576219,2,Segment_2
14265,109.97083333333333,2,530.18,6.275100946851013,2,Segment_2
14267,163.11180555555555,3,1516.24,7.3246481738226015,1,Segment_1
14270,332.13680555555555,1,492.65,6.201826764057459,5,Segment_5
14271,226.00208333333333,1,112.32,4.730215674962316,5,Segment_5
14272,74.1125,2,437.96,6.0844082927507195,2,Segment_2
14273,51.979166666666664,4,559.97,6.329667428156979,2,Segment_2
14276,99.12847222222223,3,1119.74,7.021744460399267,1,Segment_1
14277,15.909027777777778,3,4188,8.340217320947035,1,Segment_1
14280,197.0923611111111,1,134.04,4.905571030847647,5,Segment_5
14282,3.823611111111111,15,3701.44,8.216747340743936,4,Segment_4
14284,31.19375,2,595.25,6.390660042202551,2,Segment_2
14285,21.916666666666668,4,1910.01,7.555387177088957,1,Segment_1
14286,24.094444444444445,3,4628.75,8.440258149942116,1,Segment_1
14287,8.975694444444445,3,176.63,5.179702735211794,2,Segment_2
14288,213.9777777777778,1,426.59999999999997,6.05818817915089,5,Segment_5
14289,9.045833333333333,6,911.26,6.815925037163848,1,Segment_1
